latitude,longitude,Protocol,Address,capture_file,capture_time,IP,Country,City,District
39.998407596035,116.34369510958,https,北京市 北京市 海淀区 成府路 48号,pcap_data/223.104.38.213_capture_2024-06-07_22-43-29.pcap,2024-06-07_22-43-29,223.104.38.213,中国,北京市,海淀区
40.006731396583,116.34405009322,https,北京市 北京市 海淀区 荷清路 ,pcap_data/223.104.41.15_capture_2024-06-07_22-55-29.pcap,2024-06-07_22-55-29,223.104.41.15,中国,北京市,海淀区
40.006731396583,116.34405009322,https,北京市 北京市 海淀区 荷清路 ,pcap_data/223.104.41.15_capture_2024-06-07_22-55-48.pcap,2024-06-07_22-55-48,223.104.41.15,中国,北京市,海淀区
40.038704456166,116.32615602376,https,北京市 北京市 海淀区 上地东路 37号,pcap_data/223.104.41.15_capture_2024-06-07_23-01-10.pcap,2024-06-07_23-01-10,223.104.41.15,中国,北京市,海淀区
40.035234759653,116.3211796994,https,北京市 北京市 海淀区 上地南路 14号院1号楼,pcap_data/223.104.41.15_capture_2024-06-07_23-10-37.pcap,2024-06-07_23-10-37,223.104.41.15,中国,北京市,海淀区
40.035627880002,116.31834866975,https,北京市 北京市 海淀区 上地西路 甲8号,pcap_data/223.104.41.15_capture_2024-06-07_23-11-45.pcap,2024-06-07_23-11-45,223.104.41.15,中国,北京市,海淀区
40.035113356975,116.31830872041,https,北京市 北京市 海淀区 上地西路 8号院,pcap_data/223.104.41.15_capture_2024-06-07_23-18-30.pcap,2024-06-07_23-18-30,223.104.41.15,中国,北京市,海淀区
40.03467224967,116.31819801499,https,北京市 北京市 海淀区 农大南路 1号院-1号楼,pcap_data/223.104.41.15_capture_2024-06-07_23-19-44.pcap,2024-06-07_23-19-44,223.104.41.15,中国,北京市,海淀区
40.033211945456,116.31982586501,https,北京市 北京市 海淀区 信息路 ,pcap_data/223.104.41.15_capture_2024-06-07_23-23-02.pcap,2024-06-07_23-23-02,223.104.41.15,中国,北京市,海淀区
40.032576573025,116.3195384958,https,北京市 北京市 海淀区 农大南路 1号,pcap_data/223.104.41.15_capture_2024-06-07_23-26-41.pcap,2024-06-07_23-26-41,223.104.41.15,中国,北京市,海淀区
40.031884058808,116.31326377939,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.41.15_capture_2024-06-07_23-30-59.pcap,2024-06-07_23-30-59,223.104.41.15,中国,北京市,海淀区
40.03156148855,116.31023473011,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.41.15_capture_2024-06-07_23-34-22.pcap,2024-06-07_23-34-22,223.104.41.15,中国,北京市,海淀区
40.030712700759,116.30744691115,https,北京市 北京市 海淀区 农大南路 33号3楼,pcap_data/223.104.41.15_capture_2024-06-07_23-40-39.pcap,2024-06-07_23-40-39,223.104.41.15,中国,北京市,海淀区
40.027221428756,116.30777658783,https,北京市 北京市 海淀区 树村中街 ,pcap_data/223.104.41.15_capture_2024-06-07_23-48-43.pcap,2024-06-07_23-48-43,223.104.41.15,中国,北京市,海淀区
